folio,from_civic_number,street_name,property_postal_code,neighbourhood_code,legal_type,year_built,current_land_value,current_improvement_value,tax_assessment_year
042636970000,,COLLINGWOOD ST,V6R 3K4,002,LAND,1914,3068000.0,177000.0,2024
042636970000,,COLLINGWOOD ST,V6R 3K4,002,LAND,1914,2780000.0,183000.0,2021
042636970000,,COLLINGWOOD ST,V6R 3K4,002,LAND,1914,3047000.0,193000.0,2022
042638070000,,COLLINGWOOD ST,V6R 3K6,002,LAND,1912,2902000.0,87900.0,2022
042638070000,,COLLINGWOOD ST,V6R 3K6,002,LAND,1912,2921000.0,74000.0,2024
042638070000,,COLLINGWOOD ST,V6R 3K6,002,LAND,1912,2641000.0,80100.0,2021
042638070000,,COLLINGWOOD ST,V6R 3K6,002,LAND,1912,2339000.0,80100.0,2020
042638070000,,COLLINGWOOD ST,V6R 3K6,002,LAND,1912,3138000.0,74000.0,2025
042638070000,,COLLINGWOOD ST,V6R 3K6,002,LAND,1912,3024000.0,73500.0,2023
042638470000,,COLLINGWOOD ST,V6R 3K6,002,LAND,1912,2775000.0,274000.0,2024
042638470000,,COLLINGWOOD ST,V6R 3K6,002,LAND,1912,2756000.0,315000.0,2022
042638470000,,COLLINGWOOD ST,V6R 3K6,002,LAND,1912,2216000.0,301000.0,2020
042638470000,,COLLINGWOOD ST,V6R 3K6,002,LAND,1912,2981000.0,274000.0,2025
042638470000,,COLLINGWOOD ST,V6R 3K6,002,LAND,1912,2502000.0,299000.0,2021
042638470000,,COLLINGWOOD ST,V6R 3K6,002,LAND,1912,2872000.0,289000.0,2023
042638970001,201,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1072000.0,293000.0,2022
042638970001,201,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1026000.0,281000.0,2021
042638970001,201,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1164000.0,299000.0,2023
042638970001,201,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,971000.0,292000.0,2020
042638970001,201,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1211000.0,311000.0,2024
042638970001,201,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1178000.0,302000.0,2025
042638970002,202,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,936000.0,297000.0,2020
042638970002,202,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1181000.0,316000.0,2024
042638970002,202,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,990000.0,286000.0,2021
042638970002,202,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1042000.0,300000.0,2022
042638970002,202,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1126000.0,302000.0,2023
042638970002,202,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1151000.0,308000.0,2025
042638970003,203,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1138000.0,312000.0,2025
042638970003,203,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,936000.0,283000.0,2020
042638970003,203,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1022000.0,295000.0,2022
042638970003,203,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1102000.0,302000.0,2023
042638970003,203,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,989000.0,286000.0,2021
042638970003,203,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1153000.0,316000.0,2024
042638970004,204,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,936000.0,283000.0,2020
042638970004,204,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1153000.0,316000.0,2024
042638970004,204,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1138000.0,312000.0,2025
042638970004,204,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,989000.0,286000.0,2021
042638970004,204,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1022000.0,295000.0,2022
042638970004,204,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1102000.0,302000.0,2023
042638970005,205,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,955000.0,273000.0,2022
042638970005,205,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1028000.0,281000.0,2023
042638970005,205,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,880000.0,263000.0,2020
042638970005,205,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1063000.0,291000.0,2025
042638970005,205,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1085000.0,297000.0,2024
042638970005,205,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,930000.0,266000.0,2021
042638970006,206,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1104000.0,304000.0,2024
042638970006,206,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1039000.0,286000.0,2023
042638970006,206,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,938000.0,272000.0,2021
042638970006,206,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,888000.0,269000.0,2020
042638970006,206,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,964000.0,279000.0,2022
042638970006,206,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1085000.0,299000.0,2025
042638970007,207,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1027000.0,281000.0,2023
042638970007,207,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,879000.0,263000.0,2020
042638970007,207,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,954000.0,273000.0,2022
042638970007,207,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,929000.0,266000.0,2021
042638970007,207,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1062000.0,291000.0,2025
042638970007,207,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1084000.0,297000.0,2024
042638970008,208,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1152000.0,316000.0,2024
042638970008,208,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1101000.0,301000.0,2023
042638970008,208,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,988000.0,286000.0,2021
042638970008,208,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1137000.0,311000.0,2025
042638970008,208,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,935000.0,282000.0,2020
042638970008,208,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1021000.0,295000.0,2022
042638970009,209,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1102000.0,302000.0,2023
042638970009,209,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,936000.0,283000.0,2020
042638970009,209,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,989000.0,286000.0,2021
042638970009,209,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1153000.0,316000.0,2024
042638970009,209,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1138000.0,312000.0,2025
042638970009,209,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1022000.0,295000.0,2022
042638970010,210,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,936000.0,283000.0,2020
042638970010,210,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1154000.0,316000.0,2024
042638970010,210,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,990000.0,286000.0,2021
042638970010,210,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1023000.0,295000.0,2022
042638970010,210,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1102000.0,302000.0,2023
042638970010,210,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1139000.0,312000.0,2025
042638970011,211,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1087000.0,301000.0,2022
042638970011,211,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1210000.0,320000.0,2025
042638970011,211,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1177000.0,311000.0,2023
042638970011,211,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1223000.0,324000.0,2024
042638970011,211,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1059000.0,294000.0,2021
042638970011,211,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1002000.0,290000.0,2020
042638970012,212,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1411000.0,374000.0,2025
042638970012,212,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1264000.0,339000.0,2021
042638970012,212,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1260000.0,338000.0,2022
042638970012,212,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1364000.0,362000.0,2023
042638970012,212,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1394000.0,370000.0,2024
042638970012,212,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1196000.0,335000.0,2020
042638970013,213,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1341000.0,362000.0,2024
042638970013,213,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1194000.0,337000.0,2022
042638970013,213,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1165000.0,329000.0,2021
042638970013,213,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1341000.0,362000.0,2025
042638970013,213,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1291000.0,348000.0,2023
042638970013,213,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1102000.0,339000.0,2020
042638970014,214,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1383000.0,506000.0,2024
042638970014,214,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1101000.0,325000.0,2020
042638970014,214,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1147000.0,497000.0,2022
042638970014,214,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1164000.0,505000.0,2021
042638970014,214,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1338000.0,490000.0,2025
042638970014,214,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1279000.0,468000.0,2023
042638970015,216,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,3018975.0,853000.0,2025
042638970015,216,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,2567000.0,770000.0,2020
042638970015,216,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,2715000.0,778000.0,2021
042638970015,216,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,2779000.0,796000.0,2022
042638970015,216,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,2778000.0,763000.0,2024
042638970015,216,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,3036000.0,834000.0,2023
042638970016,216,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,,,
042638970016,216,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,,,
042638970016,216,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,,,
042638970016,216,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,,,
042638970016,216,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,,,
042638970016,216,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,,,
042638970017,217,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1092000.0,320000.0,2020
042638970017,217,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1238000.0,341000.0,2023
042638970017,217,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1159000.0,325000.0,2022
042638970017,217,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1154000.0,324000.0,2021
042638970017,217,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1295000.0,357000.0,2025
042638970017,217,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1294000.0,357000.0,2024
042638970018,218,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1094000.0,321000.0,2020
042638970018,218,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1240000.0,342000.0,2023
042638970018,218,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1161000.0,326000.0,2022
042638970018,218,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1298000.0,358000.0,2025
042638970018,218,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1157000.0,325000.0,2021
042638970018,218,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1296000.0,357000.0,2024
042638970019,219,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1151000.0,321000.0,2020
042638970019,219,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1341000.0,356000.0,2025
042638970019,219,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1299000.0,344000.0,2023
042638970019,219,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1342000.0,356000.0,2024
042638970019,219,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1216000.0,325000.0,2021
042638970019,219,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1211000.0,323000.0,2022
042638970020,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1154000.0,349000.0,2020
042638970020,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1256000.0,363000.0,2022
042638970020,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1221000.0,353000.0,2021
042638970020,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1420000.0,391000.0,2024
042638970020,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1378000.0,380000.0,2023
042638970020,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1438000.0,396000.0,2025
042638970021,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1289000.0,370000.0,2023
042638970021,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1181000.0,357000.0,2022
042638970021,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1371000.0,393000.0,2025
042638970021,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1346000.0,386000.0,2024
042638970021,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1144000.0,346000.0,2021
042638970021,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1081000.0,342000.0,2020
042638970022,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1155000.0,349000.0,2020
042638970022,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1255000.0,363000.0,2022
042638970022,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1221000.0,353000.0,2021
042638970022,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1438000.0,396000.0,2025
042638970022,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1420000.0,391000.0,2024
042638970022,,COLLINGWOOD ST,V6R 3K6,002,STRATA,2008,1377000.0,379000.0,2023
042638970023,,4TH AVE W,V6R 1N9,002,STRATA,2008,6948000.0,1685000.0,2020
042638970023,,4TH AVE W,V6R 1N9,002,STRATA,2008,6930000.0,1703000.0,2022
042638970023,,4TH AVE W,V6R 1N9,002,STRATA,2008,8781200.0,4800.0,2024
042638970023,,4TH AVE W,V6R 1N9,002,STRATA,2008,8891000.0,4600.0,2023
042638970023,,4TH AVE W,V6R 1N9,002,STRATA,2008,6668000.0,1704000.0,2021
042638970023,,4TH AVE W,V6R 1N9,002,STRATA,2008,6232000.0,2077000.0,2025
042638970024,,4TH AVE W,V6R 1N9,002,STRATA,2008,949000.0,219000.0,2020
042638970024,,4TH AVE W,V6R 1N9,002,STRATA,2008,1200000.0,2100.0,2023
042638970024,,4TH AVE W,V6R 1N9,002,STRATA,2008,1090200.0,385000.0,2025
042638970024,,4TH AVE W,V6R 1N9,002,STRATA,2008,913000.0,221000.0,2021
042638970024,,4TH AVE W,V6R 1N9,002,STRATA,2008,1234000.0,2300.0,2024
042638970024,,4TH AVE W,V6R 1N9,002,STRATA,2008,947000.0,221000.0,2022
042638970025,,4TH AVE W,V6R 1N9,002,STRATA,2008,881600.0,323000.0,2025
042638970025,,4TH AVE W,V6R 1N9,002,STRATA,2008,731000.0,177000.0,2021
042638970025,,4TH AVE W,V6R 1N9,002,STRATA,2008,961000.0,2100.0,2023
042638970025,,4TH AVE W,V6R 1N9,002,STRATA,2008,760000.0,175000.0,2020
042638970025,,4TH AVE W,V6R 1N9,002,STRATA,2008,758000.0,177000.0,2022
042638970025,,4TH AVE W,V6R 1N9,002,STRATA,2008,988000.0,2300.0,2024
042638970026,,4TH AVE W,V6R 1N9,002,STRATA,2008,998000.0,2100.0,2023
042638970026,,4TH AVE W,V6R 1N9,002,STRATA,2008,759000.0,184000.0,2021
042638970026,,4TH AVE W,V6R 1N9,002,STRATA,2008,790000.0,182000.0,2020
042638970026,,4TH AVE W,V6R 1N9,002,STRATA,2008,914200.0,333000.0,2025
042638970026,,4TH AVE W,V6R 1N9,002,STRATA,2008,788000.0,184000.0,2022
042638970026,,4TH AVE W,V6R 1N9,002,STRATA,2008,1026000.0,2300.0,2024
042640530000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2367000.0,351000.0,2025
042640530000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2032000.0,168000.0,2021
042640530000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2180000.0,177000.0,2022
042640530000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2343000.0,159000.0,2023
042640530000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,1845000.0,168000.0,2020
042640530000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2409000.0,342000.0,2024
042640730000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2343000.0,360000.0,2023
042640730000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2367000.0,343000.0,2025
042640730000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2180000.0,290000.0,2022
042640730000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2409000.0,341000.0,2024
042640730000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2032000.0,164000.0,2021
042640730000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,1845000.0,163000.0,2020
042640930000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2033000.0,363000.0,2021
042640930000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2345000.0,341000.0,2023
042640930000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2411000.0,322000.0,2024
042640930000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2369000.0,323000.0,2025
042640930000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,2182000.0,381000.0,2022
042640930000,,COLLINGWOOD ST,V6R 3K7,002,LAND,1912,1846000.0,361000.0,2020
042642070000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1927,2302000.0,40400.0,2022
042642070000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1927,2062000.0,35200.0,2021
042642070000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1927,2476000.0,37700.0,2023
042642070000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1927,2546000.0,36000.0,2024
042642070000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1927,2501000.0,48700.0,2025
042642070000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1927,1835000.0,36700.0,2020
042642470000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2501000.0,28600.0,2025
042642470000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2062000.0,16500.0,2021
042642470000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2476000.0,20100.0,2023
042642470000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,1835000.0,16500.0,2020
042642470000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2302000.0,19800.0,2022
042642470000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2546000.0,20100.0,2024
042642560000,,COLLINGWOOD ST,V6R 3K9,002,LAND,1912,1956000.0,300000.0,2020
042642560000,,COLLINGWOOD ST,V6R 3K9,002,LAND,1912,2662000.0,298000.0,2024
042642560000,,COLLINGWOOD ST,V6R 3K9,002,LAND,1912,2166000.0,307000.0,2021
042642560000,,COLLINGWOOD ST,V6R 3K9,002,LAND,1912,2589000.0,316000.0,2023
042642560000,,COLLINGWOOD ST,V6R 3K9,002,LAND,1912,2615000.0,298000.0,2025
042642560000,,COLLINGWOOD ST,V6R 3K9,002,LAND,1912,2406000.0,329000.0,2022
042642570000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2302000.0,83000.0,2022
042642570000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2476000.0,77600.0,2023
042642570000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,1835000.0,83100.0,2020
042642570000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2501000.0,48800.0,2025
042642570000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2546000.0,70800.0,2024
042642570000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2062000.0,79000.0,2021
042642960000,,COLLINGWOOD ST,V6R 3K9,002,LAND,1912,1956000.0,128000.0,2020
042642960000,,COLLINGWOOD ST,V6R 3K9,002,LAND,1912,2406000.0,137000.0,2022
042642960000,,COLLINGWOOD ST,V6R 3K9,002,LAND,1912,2166000.0,128000.0,2021
042642960000,,COLLINGWOOD ST,V6R 3K9,002,LAND,1912,2615000.0,130000.0,2025
042642960000,,COLLINGWOOD ST,V6R 3K9,002,LAND,1912,2662000.0,128000.0,2024
042642960000,,COLLINGWOOD ST,V6R 3K9,002,LAND,1912,2589000.0,134000.0,2023
042642970000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2382000.0,103000.0,2025
042642970000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2425000.0,115000.0,2024
042642970000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2358000.0,126000.0,2023
042642970000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,1739000.0,113000.0,2020
042642970000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,1953000.0,108000.0,2021
042642970000,,COLLINGWOOD ST,V6R 3K8,002,LAND,1928,2192000.0,131000.0,2022
042646510000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,2015000.0,66100.0,2023
042646510000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,1876000.0,67600.0,2022
042646510000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,1466000.0,62000.0,2020
042646510000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,2072000.0,61400.0,2024
042646510000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,1723000.0,63300.0,2021
042646510000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,2035000.0,63900.0,2025
042646710000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,1787000.0,55900.0,2022
042646710000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,1919000.0,51500.0,2023
042646710000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,1938000.0,35500.0,2025
042646710000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,1466000.0,52500.0,2020
042646710000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,1637000.0,50900.0,2021
042646710000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,1973000.0,49200.0,2024
042646910000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,2072000.0,73000.0,2024
042646910000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,1723000.0,84500.0,2021
042646910000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,1543000.0,88800.0,2020
042646910000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,1876000.0,88800.0,2022
042646910000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,2015000.0,80000.0,2023
042646910000,,COLLINGWOOD ST,V6R 3L2,002,LAND,1912,2035000.0,50300.0,2025
042648050000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,1622000.0,639000.0,2020
042648050000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,1961000.0,743000.0,2022
042648050000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,2160000.0,688000.0,2024
042648050000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,1793000.0,671000.0,2021
042648050000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,2122000.0,708000.0,2025
042648050000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,2101000.0,710000.0,2023
042648250000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,1954000.0,57100.0,2024
042648250000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,1613000.0,59900.0,2021
042648250000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,1920000.0,53500.0,2025
042648250000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,1774000.0,59900.0,2022
042648250000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,1459000.0,61700.0,2020
042648250000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,1900000.0,59900.0,2023
042648450000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,2024000.0,32100.0,2025
042648450000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,2060000.0,23900.0,2024
042648450000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,2004000.0,23900.0,2023
042648450000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,1727000.0,21400.0,2021
042648450000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,1561000.0,21400.0,2020
042648450000,,COLLINGWOOD ST,V6R 3L3,002,LAND,1912,1865000.0,25300.0,2022
042674040000,,COLLINGWOOD ST,V6R 3L4,002,LAND,1928,2514000.0,85300.0,2022
042674040000,,COLLINGWOOD ST,V6R 3L4,002,LAND,1928,2553000.0,67200.0,2025
042674040000,,COLLINGWOOD ST,V6R 3L4,002,LAND,1928,1913000.0,93400.0,2020
042674040000,,COLLINGWOOD ST,V6R 3L4,002,LAND,1928,2572000.0,81300.0,2023
042674040000,,COLLINGWOOD ST,V6R 3L4,002,LAND,1928,2193000.0,89400.0,2021
042674040000,,COLLINGWOOD ST,V6R 3L4,002,LAND,1928,2597000.0,73700.0,2024
042674540000,,COLLINGWOOD ST,V6R 3L4,002,LAND,2006,2193000.0,914000.0,2021
042674540000,,COLLINGWOOD ST,V6R 3L4,002,LAND,2006,1913000.0,917000.0,2020
042674540000,,COLLINGWOOD ST,V6R 3L4,002,LAND,2006,2553000.0,942000.0,2025
042674540000,,COLLINGWOOD ST,V6R 3L4,002,LAND,2006,2572000.0,957000.0,2023
042674540000,,COLLINGWOOD ST,V6R 3L4,002,LAND,2006,2514000.0,949000.0,2022
042674540000,,COLLINGWOOD ST,V6R 3L4,002,LAND,2006,2597000.0,945000.0,2024
042688570000,,COLLINGWOOD ST,V6R 3L5,002,LAND,1928,2130000.0,81300.0,2021
042688570000,,COLLINGWOOD ST,V6R 3L5,002,LAND,1928,2314000.0,86700.0,2022
042688570000,,COLLINGWOOD ST,V6R 3L5,002,LAND,1928,2341000.0,89800.0,2025
042688570000,,COLLINGWOOD ST,V6R 3L5,002,LAND,1928,2381000.0,78700.0,2024
042688570000,,COLLINGWOOD ST,V6R 3L5,002,LAND,1928,1840000.0,83600.0,2020
042688570000,,COLLINGWOOD ST,V6R 3L5,002,LAND,1928,2358000.0,81900.0,2023
042691050000,,COLLINGWOOD ST,V6S 2A2,003,LAND,2016,2743000.0,1665000.0,2024
042691050000,,COLLINGWOOD ST,V6S 2A2,003,LAND,2016,2652000.0,1575000.0,2023
042691050000,,COLLINGWOOD ST,V6S 2A2,003,LAND,2016,2779000.0,1735000.0,2025
